"date_id","origin_id","type_id","tag_id","count"
803,595,13,5908,1
803,595,13,5907,1
803,595,13,3405,1
803,595,13,5906,1
803,595,13,5905,1
803,595,13,5904,1
803,595,13,5903,1
803,594,0,657,1
803,594,0,385,1
803,594,0,384,1
803,594,0,68,1
803,594,0,5902,1
803,594,0,247,1
803,594,0,400,1
803,594,0,205,1
803,594,0,5901,1
802,2,0,68,1
802,2,0,5900,1
802,2,0,5899,1
802,2,0,5898,1
802,2,0,704,1
802,2,0,5897,1
802,2,0,2529,1
804,0,17,806,1
804,0,29,806,1
804,0,2,806,1
808,11,0,212,1
808,11,0,5953,1
808,11,0,5952,1
808,11,0,5951,1
808,11,0,5950,1
808,11,0,5949,1
808,11,0,5948,1
808,11,0,5947,1
808,11,0,5946,1
808,11,0,5945,1
808,11,0,1946,1
808,11,0,5944,1
808,11,0,5943,1
808,11,0,5942,1
808,11,0,2384,1
808,11,0,5941,1
807,378,7,5940,1
807,378,7,643,1
807,378,7,1366,1
807,378,7,103,1
807,378,7,5939,1
807,378,7,5938,1
807,378,7,2991,1
808,11,0,5954,1
807,378,7,2990,1
808,11,0,3778,1
809,599,8,5956,1
811,4,28,3652,1
811,4,29,3652,1
811,4,2,5959,1
811,4,28,5959,1
811,4,29,5959,1
811,4,2,5958,1
811,4,28,5958,1
811,4,29,5958,1
811,4,2,5957,1
811,4,28,5957,1
811,4,29,5957,1
811,4,2,0,1
811,4,28,0,1
811,4,29,0,1
810,10,0,5058,1
810,10,0,469,1
810,10,0,2821,1
810,10,0,5471,1
810,10,0,386,1
810,10,0,1644,1
809,599,8,1325,1
809,599,8,1324,1
809,599,8,86,1
808,11,0,5955,1
811,4,29,5960,1
807,378,7,5937,1
806,210,7,5935,1
805,597,13,205,1
805,597,13,5925,1
805,597,13,5924,1
805,597,13,4792,1
805,597,13,5923,1
805,597,13,917,1
805,597,13,1801,1
804,210,0,319,1
804,210,0,317,1
804,210,0,1644,1
804,596,4,5922,1
804,596,4,5877,1
804,596,4,5921,1
804,596,4,1108,1
804,596,4,107,1
804,596,4,1147,1
804,596,4,5920,1
804,596,4,5919,1
804,596,4,5918,1
804,596,4,5917,1
804,596,4,5916,1
804,596,4,5915,1
804,596,4,5914,1
805,597,13,3388,1
806,210,7,5936,1
805,597,13,785,1
806,598,0,5926,1
806,210,7,5934,1
806,210,7,191,1
806,210,24,191,1
806,210,7,3909,1
806,210,24,3909,1
806,210,7,5933,1
806,210,7,5932,1
806,210,7,5931,1
806,210,24,5931,1
806,210,7,3908,1
806,210,24,3908,1
806,210,24,11,1
806,210,7,5930,1
806,210,7,270,1
806,210,24,270,1
806,210,7,5929,1
806,210,24,5929,1
806,210,7,5470,1
806,210,7,1644,1
806,598,0,1534,1
806,598,0,5928,1
806,598,0,5927,1
806,598,0,1058,1
806,598,0,0,1
801,592,0,5884,1
823,605,0,4031,1
823,605,0,724,1
846,621,17,6182,1
846,621,17,160,1
846,621,17,6181,1
846,621,17,6180,1
846,621,17,5058,1
846,621,17,6179,1
846,621,17,469,1
846,621,17,6178,1
846,621,17,878,1
846,621,17,88,1
846,621,17,6183,1
846,621,17,1366,1
846,621,17,6176,1
846,621,17,6175,1
846,621,17,6174,1
846,621,17,5603,1
846,621,17,6173,1
846,621,17,6172,1
846,621,17,453,1
846,621,17,38,1
846,621,17,3708,1
846,621,17,0,1
846,621,17,6177,1
846,621,17,5636,1
846,621,17,4036,1
846,621,17,6184,1
847,93,21,1243,1
847,93,21,1504,1
847,93,21,1499,1
847,93,21,1239,1
847,93,21,954,1
846,10,21,6164,1
846,10,21,6195,1
846,10,21,6194,1
846,10,21,1239,1
846,196,21,6193,1
846,196,21,6192,1
846,196,21,1765,1
846,196,21,2026,1
846,196,21,6191,1
846,196,21,6190,1
846,196,21,6189,1
846,196,21,6188,1
846,196,21,6187,1
846,196,21,4583,1
846,196,21,6186,1
846,196,21,2091,1
846,196,21,1239,1
846,621,17,6185,1
846,621,17,6171,1
845,276,9,164,1
845,276,9,1850,1
845,276,0,1850,1
843,295,0,4258,1
843,618,21,6160,1
843,618,21,85,1
843,618,21,1239,1
842,617,0,382,1
842,617,0,6159,1
842,617,0,6158,1
842,617,0,1618,1
842,617,0,538,1
842,617,0,390,1
841,210,7,3492,1
841,210,7,11,1
841,210,7,1644,1
840,210,0,1389,1
840,210,0,2827,1
840,210,0,2206,1
840,210,0,6157,1
840,210,0,6156,1
840,210,0,536,1
840,210,0,6155,1
840,210,0,1100,1
840,210,0,5471,1
840,78,0,6154,1
843,295,0,6161,1
848,120,0,1053,1
843,295,0,505,1
843,295,0,1774,1
845,276,9,5406,1
845,276,0,1063,1
845,276,9,2421,1
845,276,0,930,1
845,276,9,2884,1
845,276,9,3894,1
845,276,9,6133,1
845,276,0,38,1
844,620,21,4723,1
844,620,21,6170,1
844,620,21,6169,1
844,620,21,6168,1
844,620,21,6167,1
844,620,21,1239,1
844,620,21,6166,1
844,619,21,4723,1
844,619,21,6165,1
844,619,21,6164,1
844,619,21,1499,1
844,619,21,3914,1
844,619,21,1239,1
843,295,0,263,1
843,295,0,6163,1
843,295,0,6162,1
848,120,0,1449,1
848,120,0,560,1
848,120,0,1260,1
854,624,2,6235,1
854,624,7,6235,1
854,624,6,6235,1
853,378,0,6234,1
853,378,0,2336,1
853,378,0,434,1
853,378,0,6233,1
853,378,0,24,1
853,378,0,6232,1
853,378,0,6231,1
853,378,0,6230,1
853,378,0,1053,1
853,378,0,6229,1
853,378,0,6228,1
853,378,0,6227,1
853,378,0,232,1
853,378,0,17,1
852,10,10,3073,1
852,10,10,186,1
852,10,10,1449,1
852,10,10,6226,1
852,10,10,6225,1
852,10,10,4583,1
854,624,16,6235,1
852,623,0,6224,1
854,624,1,6235,1
854,624,7,38,1
854,624,1,11,1
854,624,16,11,1
854,624,2,11,1
854,624,7,11,1
854,624,6,11,1
854,624,1,2807,1
854,624,16,2807,1
854,624,2,2807,1
854,624,7,2807,1
854,624,6,2807,1
854,624,1,6236,1
854,624,16,6236,1
854,624,2,6236,1
854,624,7,6236,1
854,624,6,6236,1
854,624,1,3504,1
854,624,16,3504,1
854,624,2,3504,1
854,624,7,3504,1
854,624,6,3504,1
854,624,1,38,1
854,624,16,38,1
854,624,2,38,1
854,624,6,38,1
840,78,0,6153,1
852,623,0,1625,1
852,623,0,2080,1
850,275,0,2630,1
850,275,0,6206,1
850,275,0,6205,1
850,275,0,1054,1
850,275,0,6204,1
850,10,18,5658,1
850,10,18,6203,1
850,10,18,1054,1
850,10,18,3979,1
850,10,18,2525,1
850,10,18,6202,1
850,10,18,1100,1
850,622,14,6201,1
850,622,14,6200,1
850,622,14,506,1
850,622,14,6199,1
850,622,14,6198,1
850,622,14,349,1
850,622,14,6197,1
850,622,14,6196,1
850,622,14,2699,1
850,622,14,1223,1
849,586,8,1768,1
850,275,0,6207,1
852,623,0,506,1
850,275,0,6208,1
850,275,0,6210,1
852,623,0,505,1
852,623,0,422,1
852,623,0,6133,1
852,623,0,932,1
851,210,24,6223,1
851,210,24,6222,1
851,210,24,1250,1
851,210,24,6221,1
851,210,24,6220,1
851,210,24,6219,1
851,210,24,6218,1
851,210,24,11,1
851,210,24,555,1
851,210,24,6217,1
851,210,24,6216,1
851,210,24,6215,1
851,210,24,6214,1
851,210,24,6213,1
851,210,24,5471,1
851,210,24,6212,1
851,210,24,5470,1
851,210,24,1644,1
850,275,0,6211,1
850,275,0,6209,1
823,605,0,723,1
840,78,0,6152,1
840,78,0,6150,1
827,610,3,52,1
827,610,3,11,1
827,610,3,6091,1
827,610,3,6090,1
827,610,3,6089,1
827,609,0,6088,1
827,609,0,6087,1
827,609,0,1063,1
827,609,0,275,1
827,609,0,259,1
827,610,3,23,1
827,609,0,373,1
827,609,0,6085,1
827,609,0,1212,1
827,609,0,102,1
827,609,0,2385,1
827,609,0,4173,1
827,609,0,6084,1
826,608,29,2812,1
826,608,29,6083,1
826,608,29,4616,1
826,608,29,6082,1
827,609,0,6086,1
827,610,3,5987,1
827,610,3,1108,1
827,610,3,584,1
830,611,14,6101,1
830,611,14,538,1
830,611,14,6100,1
830,611,14,1350,1
830,611,14,6099,1
829,210,0,11,1
829,210,0,5471,1
829,501,0,424,1
829,501,0,335,1
829,501,0,1024,1
829,501,0,1058,1
828,2,0,68,1
828,2,0,6098,1
828,2,0,969,1
828,2,0,6097,1
828,2,0,6096,1
828,2,0,6095,1
828,2,0,6094,1
828,2,0,6093,1
828,2,0,6092,1
827,610,3,61,1
827,610,3,212,1
827,610,3,73,1
826,608,29,6081,1
826,608,29,4152,1
826,608,29,4161,1
826,608,29,5324,1
825,210,7,1644,1
825,210,7,6064,1
824,607,0,1850,1
824,607,0,2369,1
824,607,0,1316,1
824,607,0,6063,1
824,607,0,6062,1
824,607,0,459,1
824,607,0,6061,1
824,607,0,713,1
824,606,0,6060,1
824,606,0,885,1
824,606,0,1440,1
824,606,0,372,1
824,606,0,80,1
824,606,0,6059,1
823,605,0,6058,1
823,605,0,6057,1
823,605,0,6056,1
823,605,0,6055,1
823,605,0,6054,1
823,605,0,6053,1
823,605,0,868,1
825,210,7,6065,1
830,611,14,349,1
825,210,7,6066,1
825,210,7,6068,1
826,608,29,6080,1
825,276,0,6079,1
825,276,0,1850,1
825,276,0,1849,1
825,276,0,5889,1
825,276,0,1800,1
825,276,0,6078,1
825,276,0,930,1
825,276,0,1108,1
825,276,0,3079,1
825,210,7,6077,1
825,210,7,2651,1
825,210,7,6076,1
825,210,7,6075,1
825,210,7,6074,1
825,210,7,827,1
825,210,7,1250,1
825,210,7,6073,1
825,210,7,6072,1
825,210,7,6071,1
825,210,7,6070,1
825,210,7,11,1
825,210,7,6069,1
825,210,7,6067,1
830,611,14,6102,1
830,611,14,351,1
830,611,14,1929,1
839,210,0,6133,1
839,210,0,4285,1
839,210,0,317,1
839,210,0,1644,1
839,0,10,287,1
839,0,20,287,1
839,0,10,11,1
839,0,20,11,1
838,616,0,1850,1
838,616,0,6136,1
838,616,0,6135,1
838,616,0,6134,1
838,616,0,6133,1
838,616,0,6132,1
838,616,0,6131,1
837,10,0,5513,1
837,10,0,2730,1
837,10,0,643,1
837,10,0,1685,1
836,615,0,1731,1
836,615,0,5252,1
836,615,0,1850,1
836,615,0,1849,1
839,210,0,11,1
836,615,0,1800,1
839,210,0,6137,1
839,2,7,1644,1
840,78,0,382,1
840,78,0,6149,1
840,78,0,2742,1
840,78,0,6133,1
840,78,0,845,1
840,78,0,6148,1
839,2,7,6147,1
839,2,7,6146,1
839,2,7,161,1
839,2,7,6145,1
839,2,7,6144,1
839,2,7,6143,1
839,2,7,6142,1
839,2,7,1108,1
839,2,7,6141,1
839,2,7,6140,1
839,2,7,6139,1
839,2,7,3215,1
839,2,7,5808,1
839,2,7,6133,1
839,2,7,198,1
839,2,7,6138,1
839,2,7,5470,1
839,210,0,319,1
840,78,0,6151,1
836,615,0,6130,1
836,615,0,1648,1
832,612,0,68,1
832,612,0,163,1
832,612,0,6114,1
832,612,0,3331,1
832,612,0,52,1
832,612,0,6113,1
832,612,0,6112,1
832,612,0,6111,1
832,612,0,240,1
832,612,0,3292,1
832,612,0,3283,1
832,612,0,6110,1
832,612,0,6109,1
832,612,0,6108,1
832,612,0,6107,1
831,0,0,6106,1
831,0,0,6105,1
831,0,0,275,1
831,0,0,769,1
831,0,0,6104,1
831,0,0,102,1
831,0,0,6103,1
830,611,14,543,1
832,612,0,6115,1
836,615,0,6129,1
832,612,0,385,1
833,613,0,713,1
836,615,0,1888,1
836,615,0,6128,1
836,615,0,6127,1
836,615,0,1771,1
836,615,0,6126,1
836,615,0,1887,1
835,10,0,2008,1
835,10,0,6125,1
835,10,0,6124,1
835,10,0,1648,1
835,10,0,1888,1
835,10,0,6123,1
834,614,0,6122,1
834,614,0,72,1
834,614,0,210,1
834,614,0,11,1
834,614,0,6121,1
834,614,0,6120,1
833,613,0,6119,1
833,613,0,6118,1
833,613,0,716,1
833,613,0,6117,1
833,613,0,6116,1
832,612,0,657,1
854,624,6,6237,1
801,592,0,4715,1
800,9,20,662,1
767,573,0,3862,1
767,573,0,3035,1
766,2,0,2484,1
766,2,0,5634,1
766,2,0,5633,1
766,2,0,340,1
766,2,0,5632,1
766,2,0,5631,1
766,10,0,5630,1
766,10,0,5629,1
767,573,0,5635,1
766,10,0,3646,1
766,10,0,2352,1
766,10,0,5628,1
766,10,0,5627,1
766,10,0,5626,1
766,10,0,5625,1
766,10,0,5624,1
766,10,0,343,1
765,10,0,4018,1
765,10,0,857,1
765,10,0,5623,1
766,10,0,177,1
767,573,0,5636,1
767,573,0,5637,1
767,2,0,80,1
770,71,0,775,1
769,210,0,3320,1
769,210,0,5642,1
769,210,0,1250,1
769,210,0,259,1
769,210,0,5641,1
769,210,0,5338,1
769,210,0,5640,1
769,210,0,5639,1
768,222,4,68,1
768,222,4,969,1
768,222,4,163,1
768,222,4,2100,1
768,222,4,5638,1
768,222,4,275,1
768,222,4,3633,1
768,222,4,769,1
768,222,4,469,1
767,2,0,3651,1
767,2,0,260,1
767,2,0,885,1
767,2,0,4776,1
767,2,0,3650,1
765,10,0,5622,1
765,10,0,5621,1
765,572,0,1270,1
765,572,0,987,1
765,0,6,102,1
764,31,0,1456,1
764,31,0,562,1
764,31,0,173,1
764,31,0,247,1
764,31,0,205,1
764,31,0,1577,1
764,31,0,5599,1
763,2,0,5598,1
763,2,0,1767,1
763,2,0,5597,1
763,2,0,1940,1
763,2,0,1053,1
763,2,0,5596,1
763,2,0,4053,1
763,10,0,5595,1
763,10,0,2167,1
763,10,0,1504,1
763,10,0,5173,1
763,10,0,5594,1
763,10,0,5593,1
763,10,0,1108,1
763,10,0,5592,1
765,0,6,5600,1
770,71,0,0,1
765,0,6,5601,1
765,0,6,5603,1
765,572,0,930,1
765,572,0,5620,1
765,572,0,5619,1
765,572,0,5618,1
765,572,0,2254,1
765,572,0,5617,1
765,572,0,1413,1
765,572,0,5616,1
765,572,0,378,1
765,572,0,1058,1
765,572,0,5615,1
765,0,6,5614,1
765,0,6,1063,1
765,0,6,5613,1
765,0,6,5612,1
765,0,6,5611,1
765,0,6,5610,1
765,0,6,5609,1
765,0,6,5608,1
765,0,6,5607,1
765,0,6,5606,1
765,0,6,5605,1
765,0,6,5604,1
765,0,6,5602,1
770,71,0,4446,1
770,71,0,2034,1
770,71,0,422,1
775,577,0,4486,1
775,577,0,5686,1
775,577,0,5685,1
775,577,0,5684,1
775,577,0,5683,1
775,577,0,505,1
775,577,0,5517,1
775,577,0,5682,1
775,577,0,5681,1
775,577,0,5680,1
775,577,0,5679,1
775,577,0,240,1
775,577,0,5678,1
775,577,0,5677,1
775,577,0,630,1
775,576,0,5676,1
775,576,0,2461,1
775,576,0,72,1
775,576,0,5675,1
775,576,0,5674,1
775,576,0,38,1
775,576,0,5673,1
774,9,7,5672,1
775,577,0,5687,1
774,9,7,5671,1
776,138,0,237,1
776,138,0,5688,1
778,579,0,275,1
778,579,0,57,1
778,579,0,1108,1
778,579,0,5692,1
778,579,0,145,1
778,579,0,46,1
778,579,0,5691,1
778,579,0,142,1
777,578,2,1456,1
777,578,11,1456,1
777,578,2,561,1
777,578,11,561,1
777,578,2,2672,1
777,578,11,2672,1
777,578,2,3802,1
777,578,11,3802,1
776,138,0,543,1
776,138,0,5690,1
776,138,0,173,1
776,138,0,2814,1
776,138,0,205,1
776,138,0,5689,1
776,138,0,804,1
776,138,0,1801,1
763,10,0,5591,1
774,9,7,5670,1
774,9,7,5669,1
773,276,17,5652,1
773,276,17,5651,1
773,276,17,5650,1
773,276,17,3197,1
772,0,0,4718,1
772,0,0,5649,1
772,0,0,5648,1
772,0,0,4018,1
772,0,0,11,1
772,0,0,448,1
772,0,0,5621,1
772,0,0,4706,1
771,2,0,68,1
770,71,0,5647,1
770,71,0,5646,1
770,71,0,5645,1
770,71,0,1144,1
770,71,0,505,1
770,71,0,173,1
770,71,0,5644,1
770,71,0,5643,1
770,71,0,878,1
770,71,0,205,1
773,276,17,459,1
774,9,7,498,1
773,276,17,5653,1
773,276,17,5655,1
774,9,7,5668,1
774,9,7,5667,1
774,9,7,878,1
774,9,7,129,1
774,9,7,5666,1
774,9,7,422,1
774,9,7,80,1
774,9,7,5665,1
774,9,7,5664,1
774,9,7,5663,1
774,9,7,758,1
774,575,0,426,1
774,575,0,784,1
774,575,0,1430,1
774,575,0,5662,1
774,575,0,5661,1
774,575,0,5660,1
774,575,0,528,1
774,574,0,5659,1
773,276,17,5658,1
773,276,17,1850,1
773,276,17,5657,1
773,276,17,5656,1
773,276,17,5654,1
778,579,0,1063,1
763,10,0,5590,1
763,10,0,5588,1
755,564,8,5532,1
755,564,8,355,1
755,564,8,562,1
755,564,8,561,1
755,564,8,5531,1
755,564,8,3979,1
755,564,8,5530,1
755,564,8,5529,1
755,564,8,1058,1
755,480,8,5528,1
756,565,2,1038,1
755,480,8,1250,1
755,480,8,424,1
755,480,8,313,1
755,480,8,1108,1
755,480,8,5527,1
755,480,8,4532,1
754,10,10,5526,1
754,10,10,3073,1
754,10,0,3073,1
754,10,10,5525,1
754,10,0,2130,1
755,480,8,930,1
756,565,2,5533,1
756,565,2,5534,1
756,565,2,5535,1
757,566,6,5550,1
757,566,6,5549,1
757,566,6,5548,1
756,365,0,5547,1
756,365,0,5546,1
756,365,0,1937,1
756,365,0,851,1
756,365,0,5545,1
756,365,0,5544,1
756,365,0,38,1
756,210,0,2008,1
756,210,0,5543,1
756,210,0,1644,1
756,565,2,396,1
756,565,2,5542,1
756,565,2,5541,1
756,565,2,5540,1
756,565,2,3084,1
756,565,2,5539,1
756,565,2,2545,1
756,565,2,5538,1
756,565,2,5537,1
756,565,2,5536,1
754,10,10,5524,1
754,10,0,857,1
754,10,10,5523,1
754,10,10,1449,1
753,210,0,3672,1
753,210,0,3345,1
753,210,0,589,1
753,210,0,2263,1
752,10,0,1367,1
752,10,0,275,1
752,10,0,4720,1
752,10,0,1636,1
752,10,0,5520,1
752,10,0,5519,1
751,2,0,68,1
751,2,0,163,1
751,2,0,2289,1
751,2,0,5518,1
751,2,0,930,1
751,2,0,5458,1
751,2,0,5517,1
751,2,0,4162,1
751,2,0,0,1
751,10,0,5516,1
1747,10,8,11675,1
751,10,0,1063,1
751,453,0,499,1
753,210,0,85,1
757,566,6,46,1
753,210,0,86,1
753,210,0,1649,1
754,10,0,1449,1
754,10,0,2680,1
754,210,0,946,1
754,210,0,355,1
754,210,0,1767,1
754,210,0,1147,1
754,210,0,4021,1
754,210,0,11,1
754,210,0,1644,1
754,120,0,113,1
754,120,0,5406,1
754,120,0,5522,1
754,120,0,805,1
754,120,0,3894,1
754,120,0,284,1
754,120,0,5508,1
754,120,0,1824,1
754,120,0,95,1
753,210,0,1096,1
753,210,0,1652,1
753,210,0,3747,1
753,210,0,2135,1
753,210,0,5521,1
753,210,0,340,1
757,566,6,5551,1
757,566,6,5552,1
757,566,6,5553,1
761,570,0,5058,1
761,570,0,469,1
761,570,0,1053,1
761,570,0,5575,1
761,570,0,317,1
761,569,9,5574,1
761,569,9,62,1
761,569,9,177,1
761,569,9,885,1
761,569,9,5573,1
760,2,0,5572,1
760,2,0,205,1
760,2,0,448,1
760,2,0,5571,1
760,2,0,5570,1
760,276,0,5569,1
760,276,0,1774,1
760,276,0,5568,1
760,276,0,287,1
760,276,0,270,1
760,276,0,5567,1
759,568,0,100,1
759,568,0,99,1
761,570,0,1108,1
759,568,0,5566,1
761,570,0,5576,1
762,2,12,2469,1
763,10,0,5587,1
763,10,0,453,1
763,10,0,858,1
763,10,0,5586,1
763,571,0,573,1
763,571,0,113,1
763,571,0,3234,1
763,571,0,984,1
763,571,0,5585,1
763,571,0,5584,1
763,571,0,505,1
763,571,0,382,1
763,571,0,5583,1
763,571,0,5582,1
763,571,0,460,1
763,571,0,5581,1
762,2,12,5580,1
762,2,12,5579,1
762,2,12,2135,1
762,2,12,5578,1
762,2,12,1497,1
762,2,12,1931,1
762,2,12,5577,1
761,570,0,319,1
763,10,0,5589,1
759,568,0,448,1
759,567,20,3073,1
757,210,9,2059,1
757,210,24,2059,1
757,210,9,270,1
757,210,24,270,1
757,210,0,3608,1
757,210,9,80,1
757,210,24,80,1
757,210,9,2703,1
757,210,24,2703,1
757,210,9,78,1
757,210,24,78,1
757,566,6,385,1
757,566,6,384,1
757,566,6,5559,1
757,566,6,1483,1
757,566,6,5558,1
757,566,6,5557,1
757,566,6,5556,1
757,566,6,5555,1
757,566,6,3543,1
757,566,6,5554,1
757,566,6,3052,1
757,566,6,373,1
757,210,0,5560,1
759,567,10,3073,1
757,210,24,885,1
757,210,24,986,1
759,567,10,1449,1
759,567,20,1449,1
759,567,10,5565,1
759,567,20,5565,1
759,567,10,1448,1
759,567,20,1448,1
759,567,10,1824,1
759,567,20,1824,1
759,567,10,630,1
759,567,20,630,1
759,567,10,143,1
759,567,20,143,1
758,69,6,739,1
758,69,6,355,1
758,69,6,5564,1
758,69,6,5563,1
758,69,6,0,1
757,210,0,5562,1
757,210,0,1568,1
757,210,0,2209,1
757,210,0,493,1
757,210,0,5561,1
757,210,9,986,1
757,210,9,885,1
800,9,20,3073,1
778,579,0,5693,1
779,5,0,80,1
794,120,7,46,1
794,120,7,5691,1
794,120,7,5824,1
793,2,0,930,1
793,2,0,5823,1
793,2,0,373,1
793,2,0,2184,1
793,2,0,5780,1
793,2,0,5822,1
793,2,0,5632,1
794,120,7,5825,1
793,2,0,2268,1
793,2,0,5820,1
793,2,0,5819,1
793,2,0,233,1
792,276,9,5818,1
792,276,11,5818,1
792,276,9,1883,1
792,276,11,1883,1
792,276,9,1943,1
792,276,11,1943,1
792,276,9,234,1
793,2,0,5821,1
794,120,7,5826,1
794,120,7,2556,1
794,120,7,5827,1
796,210,13,289,1
796,210,7,11,1
796,210,13,11,1
796,210,7,630,1
796,210,13,630,1
796,210,7,5470,1
796,210,13,5470,1
796,210,7,1644,1
796,210,13,1644,1
796,0,0,5360,1
796,0,0,5359,1
796,0,0,4734,1
796,0,0,386,1
795,81,20,1270,1
795,81,20,5834,1
795,81,20,5833,1
795,81,20,287,1
795,81,20,5832,1
795,81,20,5831,1
795,81,20,5830,1
794,120,7,5829,1
794,120,7,5828,1
794,120,7,1850,1
792,276,11,234,1
792,276,9,2274,1
792,276,11,2274,1
792,276,9,5817,1
791,210,7,5470,1
791,210,13,5470,1
791,210,7,1644,1
791,210,13,1644,1
791,210,7,544,1
791,210,13,544,1
791,588,0,5807,1
791,588,0,5806,1
791,588,0,5805,1
791,588,0,5804,1
791,588,0,4925,1
791,588,0,5803,1
791,588,0,1824,1
790,587,0,415,1
790,587,0,5802,1
790,587,0,1250,1
790,587,0,424,1
790,587,0,313,1
790,587,0,5801,1
790,587,0,3212,1
790,587,0,5800,1
790,587,0,1431,1
790,587,0,5799,1
791,210,13,557,1
796,210,7,289,1
791,210,7,557,1
791,210,7,5808,1
792,276,11,5817,1
792,276,9,3460,1
792,276,11,3460,1
792,120,0,313,1
792,120,0,1108,1
792,120,0,5816,1
792,120,0,5815,1
792,120,0,272,1
792,120,0,5814,1
791,210,7,2934,1
791,210,13,2934,1
791,210,7,5813,1
791,210,13,5813,1
791,210,7,5812,1
791,210,13,5812,1
791,210,7,1108,1
791,210,13,1108,1
791,210,7,5811,1
791,210,13,5811,1
791,210,7,5810,1
791,210,13,5810,1
791,210,7,5809,1
791,210,13,5809,1
791,210,13,5808,1
796,210,13,5835,1
796,210,7,5835,1
796,210,13,355,1
799,544,0,102,1
799,544,0,5870,1
798,276,0,2529,1
798,276,0,1020,1
798,276,0,401,1
798,276,0,11,1
798,276,0,5869,1
798,276,0,459,1
798,276,0,5868,1
798,276,0,2406,1
798,276,0,359,1
798,276,0,1058,1
798,276,0,284,1
798,276,0,283,1
798,276,0,5867,1
798,276,0,143,1
798,276,0,457,1
798,591,0,5866,1
798,591,0,1570,1
798,591,0,4790,1
798,591,0,3199,1
798,591,0,5865,1
798,591,0,758,1
799,544,0,5415,1
798,591,0,5864,1
799,544,0,5871,1
799,544,0,5872,1
800,9,20,5883,1
800,9,20,284,1
800,210,7,5882,1
800,210,7,5881,1
800,210,7,5880,1
800,210,7,5879,1
800,210,7,5878,1
800,210,7,287,1
800,210,7,2884,1
800,210,7,5877,1
800,210,7,1108,1
800,210,7,11,1
800,210,7,3284,1
800,210,7,202,1
800,210,7,5808,1
800,210,7,5876,1
800,210,7,5875,1
800,210,7,5470,1
800,210,7,1644,1
799,544,0,5874,1
799,544,0,5873,1
799,544,0,1063,1
799,544,0,259,1
799,544,0,593,1
790,587,0,1851,1
797,2,0,68,1
797,2,0,5863,1
797,590,0,5846,1
797,4,0,5845,1
797,4,0,847,1
797,4,0,5844,1
797,4,0,5843,1
797,4,0,4668,1
797,589,0,5842,1
797,589,0,5841,1
797,589,0,5840,1
797,589,0,4973,1
797,589,0,5839,1
797,589,0,4267,1
796,210,7,5838,1
796,210,13,5838,1
796,210,7,5837,1
796,210,13,5837,1
796,210,7,851,1
796,210,13,851,1
796,210,7,212,1
796,210,13,212,1
796,210,7,5836,1
796,210,13,5836,1
796,210,7,355,1
797,590,0,5847,1
797,2,0,67,1
797,590,0,5848,1
797,590,0,2730,1
797,2,0,5862,1
797,2,0,5067,1
797,2,0,5861,1
797,2,0,5860,1
797,2,0,5859,1
797,2,0,5858,1
797,2,0,5857,1
797,2,0,80,1
797,2,0,5856,1
797,2,0,5855,1
797,10,0,275,1
797,10,0,1325,1
797,10,0,5854,1
797,10,0,1324,1
797,10,0,2261,1
797,10,0,593,1
797,10,0,5853,1
797,10,0,3452,1
797,10,0,1057,1
797,10,0,5852,1
797,10,0,5851,1
797,590,0,847,1
797,590,0,5850,1
797,590,0,5849,1
779,5,0,1819,1
790,587,0,4532,1
789,0,0,5797,1
784,583,0,459,1
784,583,0,5727,1
784,583,0,5726,1
784,583,0,5725,1
784,583,0,5724,1
784,583,0,102,1
784,583,0,5723,1
783,582,0,1456,1
783,582,0,4204,1
783,582,0,2261,1
784,583,0,5728,1
783,582,0,5722,1
782,581,0,5720,1
782,581,0,1850,1
782,581,0,5719,1
782,581,0,771,1
782,581,0,1741,1
782,581,0,5718,1
782,581,0,5717,1
782,581,0,5716,1
782,581,0,3206,1
782,581,0,284,1
783,582,0,5721,1
784,583,0,5729,1
784,583,0,5730,1
784,583,0,930,1
785,584,20,1485,1
785,584,10,143,1
785,584,20,143,1
784,2,0,5747,1
784,2,0,5746,1
784,2,0,4502,1
784,2,0,5745,1
784,2,0,5744,1
784,2,0,5743,1
784,2,0,5153,1
784,2,0,5742,1
784,2,0,5741,1
784,2,0,5740,1
784,17,23,5739,1
784,17,23,3425,1
784,17,23,5738,1
784,17,23,5737,1
784,17,23,5736,1
784,17,23,5735,1
784,17,23,5734,1
784,17,23,5733,1
784,583,0,5732,1
784,583,0,5731,1
782,276,0,5715,1
782,276,0,1850,1
782,276,0,1774,1
782,276,0,5714,1
781,0,17,5704,1
781,0,7,4973,1
781,0,17,4973,1
781,0,7,1645,1
781,0,17,1645,1
781,0,7,5703,1
781,0,17,5703,1
781,0,7,5702,1
781,0,17,5702,1
780,580,7,5701,1
780,580,24,5701,1
780,580,7,5700,1
780,580,24,5700,1
780,580,7,5699,1
780,580,24,5699,1
779,210,0,5698,1
779,210,0,11,1
779,5,0,1440,1
779,5,0,5697,1
779,5,0,5696,1
779,5,0,5695,1
779,5,0,5694,1
779,5,0,127,1
781,0,7,5704,1
785,584,10,1485,1
781,0,17,1135,1
781,0,17,5705,1
782,276,0,2566,1
782,276,0,5713,1
782,276,0,5712,1
782,276,0,5711,1
782,276,0,5710,1
781,10,0,4437,1
781,10,0,1484,1
781,10,0,1483,1
781,10,0,878,1
781,10,0,5311,1
781,10,0,339,1
