"date_id","origin_id","type_id","tag_id","count"
1335,0,0,1017,1
1335,10,0,16,1
1336,210,0,14,1
1337,0,6,1027,1
1337,826,15,1028,1
1337,714,12,1029,1
1338,827,0,1030,1
1339,93,8,1031,1
1340,828,8,33,1
1340,829,0,548,1
1340,266,6,166,1
1341,0,17,1032,1
1341,143,13,1033,1
1342,830,6,1034,1
1343,714,0,1035,1
1344,831,0,534,1
1345,276,3,1036,1
1346,210,0,1037,1
1347,378,0,33,1
1348,31,0,607,1
1349,714,0,1039,1
1301,295,0,23,1
1301,0,7,8,1
1300,811,0,7,1
1256,276,8,364,1
1256,276,3,364,1
1257,210,7,8,1
1257,69,0,963,1
1257,295,0,48,1
1258,714,0,58,1
1259,295,0,998,1
1260,0,0,999,1
1260,790,0,988,1
1261,2,0,272,1
1261,2,0,18,1
1262,295,0,4,1
1263,791,6,16,1
1264,792,0,363,1
1264,295,0,364,1
1265,723,0,1000,1
1265,276,17,1001,1
1266,10,22,35,1
1267,793,4,1002,1
1268,794,0,1003,1
1268,714,0,272,1
1256,276,9,364,1
1269,795,0,22,1
1256,276,6,364,1
1255,789,12,996,1
1240,785,8,991,1
1241,0,0,992,1
1242,10,0,242,1
1243,10,13,44,1
1243,714,26,774,1
1244,695,13,993,1
1244,695,7,993,1
1245,276,0,363,1
1245,10,0,363,1
1246,786,8,929,1
1247,787,32,994,1
1247,787,9,994,1
1248,788,8,895,1
1249,2,0,16,1
1250,210,0,995,1
1251,17,0,272,1
1252,728,25,399,1
1253,210,0,8,1
1254,10,11,16,1
1254,10,12,16,1
1254,714,12,272,1
1256,731,0,997,1
1365,2,8,1052,1
1270,796,13,35,1
1271,798,0,171,1
1287,276,0,1013,1
1288,807,6,926,1
1289,210,15,35,1
1289,210,6,35,1
1290,2,0,1008,1
1291,808,0,43,1
1291,603,0,58,1
1292,809,0,364,1
1293,0,0,35,1
1293,10,32,1014,1
1293,10,8,1014,1
1294,276,0,364,1
1295,0,0,35,1
1295,810,1,7,1
1296,27,0,16,1
1297,0,0,123,1
1298,714,0,5,1
1298,17,0,123,1
1299,210,0,123,1
1300,276,0,548,1
1300,276,8,363,1
1286,2,0,1012,1
1270,797,16,123,1
1286,714,9,1011,1
1286,805,8,193,1
1271,2,6,16,1
1272,295,0,199,1
1272,295,0,1004,1
1273,10,6,1005,1
1273,10,33,1005,1
1274,2,6,1006,1
1275,799,3,33,1
1275,799,4,33,1
1276,2,16,272,1
1277,800,3,9,1
1278,2,0,16,1
1279,801,0,841,1
1279,802,0,14,1
1280,295,0,1007,1
1280,803,8,548,1
1281,276,6,1008,1
1282,295,16,1009,1
1282,10,8,229,1
1283,11,8,209,1
1284,675,0,242,1
1285,804,0,8,1
1286,806,0,1010,1
1366,843,0,217,1
1367,697,0,1053,1
1367,844,0,1054,1
1438,2,3,4,1
1439,496,0,1117,1
1440,883,0,1118,1
1440,2,0,1119,1
1441,276,0,363,1
1442,353,0,1120,1
1442,276,8,178,1
1443,647,6,870,1
1444,27,0,1029,1
1445,2,0,1121,1
1446,0,0,1049,1
1447,2,13,1122,1
1447,2,12,1122,1
1448,0,0,35,1
1449,884,0,325,1
1450,885,22,1042,1
1451,0,0,39,1
1451,2,0,1123,1
1452,120,0,1124,1
1453,886,2,1125,1
1454,276,0,363,1
1438,143,0,147,1
1455,887,3,4,1
1438,876,2,1116,1
1436,10,0,1114,1
1424,875,0,1101,1
1424,876,0,1102,1
1425,276,0,1103,1
1426,877,3,1104,1
1426,878,3,1105,1
1427,879,0,1106,1
1427,2,3,35,1
1428,295,32,1107,1
1428,295,7,1107,1
1428,295,8,1107,1
1429,723,0,1108,1
1429,880,13,1072,1
1430,56,13,1109,1
1430,56,29,1109,1
1430,56,2,1109,1
1431,881,0,1110,1
1432,0,0,1111,1
1432,10,0,209,1
1433,876,0,1023,1
1434,276,0,1112,1
1435,882,7,1113,1
1437,10,0,1115,1
1423,0,16,1100,1
1456,888,0,808,1
1457,524,0,86,1
1474,2,0,431,1
1475,0,6,35,1
1475,0,8,35,1
1476,723,0,180,1
1477,896,0,1139,1
1478,723,0,180,1
1478,2,6,7,1
1479,897,16,825,1
1480,0,6,1080,1
1480,0,4,1080,1
1481,898,22,1042,1
1482,276,0,1140,1
1483,890,0,1141,1
1483,899,6,35,1
1483,899,33,35,1
1483,899,2,35,1
1483,899,26,35,1
1483,10,0,1142,1
1483,714,8,1029,1
1484,10,32,1143,1
1484,2,4,16,1
1473,120,31,8,1
1456,56,13,969,1
1473,850,0,1138,1
1471,295,13,14,1
1458,10,6,209,1
1458,10,8,209,1
1458,10,24,363,1
1459,889,6,1125,1
1459,889,2,1125,1
1460,276,0,1126,1
1461,890,0,43,1
1461,852,12,1125,1
1461,656,13,1127,1
1462,891,0,1128,1
1463,10,0,1129,1
1464,2,0,1130,1
1464,892,4,1131,1
1465,893,3,1132,1
1466,210,17,534,1
1466,11,0,1133,1
1467,675,0,133,1
1468,894,2,1134,1
1468,10,8,1135,1
1469,857,13,14,1
1470,210,24,1136,1
1472,895,3,1137,1
1486,276,0,363,1
1423,0,6,1100,1
1422,874,8,1098,1
1383,855,22,1061,1
1383,855,3,1061,1
1383,2,0,820,1
1384,210,0,1062,1
1384,276,13,745,1
1384,276,7,745,1
1384,10,0,1063,1
1385,10,8,1064,1
1386,856,13,1065,1
1387,857,6,1066,1
1387,276,0,1067,1
1387,295,9,909,1
1387,295,18,909,1
1388,824,17,1068,1
1388,824,2,1068,1
1389,858,3,1069,1
1390,2,12,1070,1
1391,859,0,133,1
1392,860,0,1071,1
1393,78,0,1072,1
1394,861,13,1073,1
1382,854,0,33,1
1394,861,29,1073,1
1381,2,0,1040,1
1381,853,9,1023,1
1368,845,0,431,1
1369,295,0,153,1
1370,10,8,841,1
1371,0,17,1055,1
1371,276,0,969,1
1372,10,20,488,1
1373,846,20,1056,1
1373,846,16,1056,1
1374,276,0,1057,1
1375,847,0,962,1
1376,848,3,1058,1
1376,849,0,363,1
1377,0,8,608,1
1377,0,16,758,1
1378,0,8,33,1
1379,850,0,1059,1
1379,851,0,42,1
1379,276,0,1060,1
1380,852,0,209,1
1381,853,6,1023,1
1381,853,17,1023,1
1381,853,2,1023,1
1422,295,0,1099,1
1395,210,0,1074,1
1397,862,0,42,1
1413,870,0,1090,1
1413,836,0,58,1
1413,276,0,363,1
1414,2,0,1091,1
1415,675,0,833,1
1416,871,0,1092,1
1416,295,6,1093,1
1416,295,32,1093,1
1416,295,7,1093,1
1416,295,8,1093,1
1417,782,2,300,1
1418,120,0,1094,1
1419,872,11,1095,1
1420,295,6,1096,1
1420,295,20,1096,1
1421,2,6,131,1
1422,475,6,1097,1
1422,475,20,1097,1
1422,475,16,1097,1
1422,873,0,48,1
1422,874,21,1098,1
1412,869,13,1089,1
1396,10,8,1075,1
1411,2,4,936,1
1411,2,11,936,1
1398,0,13,334,1
1398,0,20,334,1
1399,10,13,1076,1
1399,10,7,1076,1
1400,714,12,1029,1
1401,863,13,1077,1
1401,2,9,1078,1
1402,210,0,1079,1
1403,864,13,1080,1
1403,10,0,1081,1
1404,865,0,1082,1
1405,2,3,1083,1
1406,675,16,1084,1
1407,866,8,209,1
1408,867,0,1085,1
1408,868,13,1086,1
1408,723,0,1029,1
1409,210,0,1087,1
1410,723,11,1088,1
1410,723,9,1088,1
1411,2,15,936,1
1411,2,12,936,1
1746,1024,7,1331,1
765,0,6,807,1
763,2,0,133,1
207,228,6,8,1
208,229,0,162,1
208,93,8,300,1
209,230,3,301,1
209,10,0,302,1
209,31,0,303,1
210,231,0,304,1
211,0,8,35,1
211,0,1,35,1
207,227,0,76,1
211,0,0,33,1
211,232,2,305,1
211,233,17,306,1
211,233,7,306,1
212,0,0,35,1
212,17,0,211,1
213,138,0,307,1
213,234,0,76,1
213,235,0,29,1
213,10,0,308,1
211,232,7,305,1
206,2,0,299,1
205,226,0,8,1
205,9,0,16,1
196,10,19,289,1
197,222,28,290,1
197,222,7,290,1
197,2,0,83,1
198,223,0,291,1
199,9,0,8,1
199,9,0,292,1
199,10,21,293,1
199,10,8,293,1
199,93,21,7,1
199,17,0,58,1
200,224,0,294,1
201,0,0,7,1
202,30,21,29,1
202,10,0,295,1
203,2,0,33,1
204,0,8,35,1
204,0,0,296,1
204,225,0,297,1
205,138,18,35,1
205,0,8,298,1
214,138,0,309,1
214,0,0,310,1
214,10,20,311,1
214,2,0,312,1
227,246,4,31,1
227,10,0,320,1
228,247,0,7,1
228,120,9,321,1
229,248,0,16,1
229,2,0,16,1
230,2,0,322,1
230,31,0,23,1
231,249,14,170,1
231,2,0,323,1
232,0,21,227,1
232,200,0,324,1
232,2,0,325,1
233,250,0,326,1
233,17,0,327,1
234,251,0,23,1
234,2,9,328,1
235,2,5,329,1
236,0,0,330,1
237,252,0,331,1
237,2,0,332,1
227,246,6,31,1
196,221,0,288,1
226,245,9,133,1
226,244,3,319,1
215,236,15,313,1
216,237,2,314,1
217,210,1,236,1
218,2,0,16,1
219,238,13,315,1
219,238,2,315,1
220,239,0,8,1
221,240,0,18,1
221,17,13,316,1
222,241,0,35,1
222,31,0,285,1
223,0,0,35,1
223,0,6,7,1
223,0,16,7,1
224,242,0,317,1
224,17,0,318,1
225,0,0,8,1
225,243,0,35,1
226,244,13,319,1
226,244,29,319,1
226,244,12,319,1
226,244,4,319,1
196,220,0,287,1
196,0,0,7,1
196,0,18,35,1
161,193,18,35,1
161,10,0,255,1
161,17,0,211,1
162,194,11,33,1
162,194,12,33,1
163,17,0,256,1
163,2,14,18,1
164,92,2,8,1
164,2,24,16,1
164,195,0,126,1
165,196,0,257,1
166,0,0,258,1
166,17,0,259,1
167,197,0,260,1
168,198,0,261,1
168,2,0,76,1
169,0,0,262,1
170,199,0,76,1
170,2,0,263,1
171,0,0,264,1
171,200,0,265,1
161,193,21,35,1
171,201,6,266,1
160,192,0,18,1
159,191,4,253,1
154,9,20,242,1
154,17,0,243,1
155,184,0,244,1
155,17,0,29,1
155,2,0,245,1
156,0,0,246,1
156,185,6,7,1
156,185,2,7,1
156,186,11,23,1
156,186,12,23,1
156,17,0,211,1
156,2,0,247,1
157,10,21,248,1
157,93,0,249,1
157,187,0,250,1
158,188,0,84,1
158,10,0,18,1
158,189,26,251,1
159,0,0,35,1
159,190,0,252,1
159,9,24,29,1
159,2,13,254,1
238,253,13,333,1
171,201,17,266,1
171,201,16,266,1
185,17,0,280,1
185,2,12,83,1
185,31,11,33,1
185,31,12,33,1
186,31,0,180,1
187,212,0,281,1
187,10,0,282,1
188,213,0,242,1
188,214,0,23,1
189,215,0,208,1
190,216,0,283,1
191,0,21,35,1
192,217,0,8,1
193,218,2,7,1
193,2,0,4,1
194,2,25,284,1
194,2,14,284,1
194,31,0,285,1
195,68,20,148,1
195,219,13,286,1
195,219,2,286,1
185,211,14,279,1
171,201,20,266,1
185,0,0,35,1
184,0,0,35,1
172,17,0,267,1
173,202,0,268,1
173,203,0,269,1
173,2,3,270,1
174,204,0,271,1
175,17,0,208,1
176,138,6,227,1
176,138,9,227,1
176,138,8,227,1
176,205,0,272,1
177,206,0,211,1
178,207,27,229,1
178,207,11,229,1
178,207,12,229,1
179,2,0,273,1
180,4,0,274,1
181,17,14,275,1
182,208,0,4,1
182,31,0,16,1
183,209,6,276,1
183,2,0,277,1
184,210,24,278,1
154,18,0,241,1
238,254,0,334,1
239,4,5,335,1
302,299,2,386,1
302,300,0,387,1
302,301,0,242,1
303,302,0,16,1
304,303,0,349,1
305,304,0,18,1
306,305,0,388,1
306,306,0,107,1
307,307,8,389,1
301,298,12,385,1
307,308,0,390,1
308,10,0,129,1
309,138,0,391,1
309,33,18,392,1
309,33,10,392,1
309,2,0,393,1
310,2,9,394,1
310,2,2,394,1
310,2,3,394,1
310,2,0,395,1
307,31,0,16,1
300,297,0,384,1
299,2,11,383,1
299,2,13,383,1
290,289,6,375,1
290,289,7,375,1
290,289,1,375,1
290,17,0,7,1
291,290,0,211,1
291,291,0,376,1
291,2,4,18,1
292,2,0,377,1
293,2,0,378,1
294,292,12,379,1
294,292,10,379,1
294,51,0,8,1
294,293,0,380,1
294,17,0,381,1
295,138,0,23,1
295,294,5,272,1
295,294,4,272,1
295,295,14,170,1
296,296,2,382,1
297,10,0,35,1
298,17,0,211,1
311,2,0,396,1
311,309,0,397,1
312,310,13,398,1
313,0,20,35,1
325,295,0,408,1
326,320,12,409,1
326,320,4,409,1
326,147,0,410,1
327,321,6,411,1
328,0,1,412,1
329,0,7,8,1
330,322,0,413,1
331,323,0,414,1
332,2,0,16,1
332,2,3,415,1
332,2,4,415,1
333,324,15,8,1
333,2,0,416,1
334,10,0,417,1
335,325,15,418,1
335,325,11,418,1
335,325,4,418,1
335,31,0,23,1
336,326,0,419,1
764,31,0,23,1
324,2,0,407,1
288,17,0,4,1
323,2,12,83,1
323,318,8,191,1
314,311,0,211,1
314,2,25,399,1
315,312,0,225,1
315,313,0,400,1
315,9,0,211,1
315,2,5,401,1
315,2,9,401,1
315,2,3,401,1
315,2,4,401,1
316,31,0,402,1
317,10,0,403,1
317,2,24,76,1
318,314,0,7,1
319,0,0,35,1
319,315,0,404,1
319,316,0,4,1
319,317,0,18,1
320,11,8,405,1
321,2,0,406,1
322,10,0,16,1
323,318,23,191,1
323,319,0,382,1
288,288,0,374,1
287,0,16,373,1
287,0,7,373,1
250,0,0,35,1
251,264,0,1,1
251,265,0,347,1
251,238,2,7,1
252,0,0,35,1
252,266,0,348,1
253,120,0,133,1
253,31,0,349,1
254,10,0,293,1
255,0,0,35,1
255,93,0,350,1
256,0,0,328,1
256,267,0,227,1
257,268,0,8,1
257,2,9,16,1
258,0,0,35,1
258,269,0,351,1
259,0,8,35,1
259,0,8,7,1
260,0,0,352,1
260,270,0,353,1
249,9,0,229,1
260,10,0,209,1
248,2,4,346,1
248,2,2,346,1
240,256,6,35,1
240,256,7,35,1
241,2,11,336,1
242,17,2,35,1
243,257,0,153,1
243,258,13,337,1
243,2,0,338,1
243,259,9,339,1
244,260,19,340,1
244,260,9,340,1
245,261,6,341,1
245,261,17,341,1
245,2,0,342,1
246,262,2,343,1
247,0,0,35,1
248,9,13,344,1
248,9,25,344,1
248,9,20,344,1
248,263,2,345,1
248,263,12,345,1
248,263,3,345,1
248,2,23,346,1
238,255,0,8,1
261,2,0,354,1
263,10,12,33,1
276,120,11,365,1
276,281,0,23,1
276,276,0,310,1
276,282,16,7,1
277,71,0,23,1
279,0,0,35,1
279,283,0,367,1
279,31,15,23,1
280,2,6,368,1
280,2,13,368,1
281,0,0,33,1
282,284,2,7,1
282,2,0,369,1
282,285,6,43,1
282,285,2,43,1
282,285,1,43,1
283,10,0,370,1
283,286,0,371,1
284,287,0,8,1
285,10,2,372,1
286,0,0,35,1
275,280,0,364,1
262,271,0,355,1
275,0,0,35,1
273,10,9,289,1
264,2,11,356,1
264,2,12,356,1
264,2,4,356,1
265,17,12,272,1
265,17,8,272,1
265,17,26,272,1
266,272,0,211,1
266,17,6,7,1
266,17,1,7,1
267,273,14,76,1
267,274,6,357,1
267,275,0,7,1
267,2,0,358,1
268,2,0,16,1
269,2,0,359,1
270,276,0,360,1
271,277,30,361,1
271,278,0,362,1
271,276,7,363,1
272,0,0,33,1
273,10,11,289,1
274,279,0,16,1
338,276,7,8,1
154,183,0,240,1
152,2,0,16,1
52,53,0,73,1
52,54,3,74,1
53,55,0,75,1
54,0,0,35,1
55,56,0,23,1
55,57,0,35,1
55,58,6,18,1
55,58,4,18,1
55,10,0,7,1
51,52,1,72,1
55,2,0,76,1
56,60,4,77,1
57,61,15,78,1
57,61,2,78,1
57,62,13,43,1
58,63,0,79,1
58,64,0,8,1
58,2,0,80,1
58,2,0,16,1
59,17,0,81,1
56,59,3,58,1
51,52,6,72,1
50,2,0,71,1
50,51,0,7,1
37,42,11,58,1
38,2,15,59,1
39,43,2,60,1
40,18,4,61,1
40,2,0,62,1
41,9,0,63,1
42,0,0,64,1
43,0,13,35,1
44,2,11,65,1
44,2,12,65,1
44,2,4,65,1
45,44,0,66,1
46,45,0,67,1
47,46,0,68,1
47,47,0,39,1
48,48,6,7,1
48,48,2,7,1
48,48,1,7,1
49,49,6,69,1
49,50,0,70,1
50,0,0,8,1
60,65,6,82,1
60,65,2,82,1
61,66,0,83,1
61,67,0,84,1
68,2,0,12,1
69,77,13,35,1
69,78,14,97,1
69,79,6,98,1
69,79,17,98,1
69,10,0,99,1
70,80,18,100,1
70,81,0,101,1
70,82,14,102,1
70,83,0,103,1
70,10,6,104,1
71,84,9,105,1
71,84,2,105,1
71,85,2,106,1
71,9,0,107,1
71,2,0,79,1
71,86,0,108,1
72,87,3,109,1
72,88,3,110,1
72,10,0,111,1
73,89,0,112,1
68,76,6,7,1
36,41,0,57,1
68,75,7,96,1
68,0,17,7,1
62,4,0,85,1
62,68,0,8,1
62,2,0,16,1
63,9,6,86,1
63,69,0,87,1
63,2,0,88,1
63,70,15,89,1
63,70,3,89,1
63,70,4,89,1
64,0,7,90,1
64,0,16,90,1
64,0,0,8,1
64,71,0,7,1
64,10,0,91,1
65,72,13,35,1
66,0,0,92,1
66,0,0,93,1
67,73,6,94,1
67,74,0,7,1
67,17,2,8,1
67,31,0,95,1
68,0,8,7,1
36,40,0,56,1
35,39,0,35,1
35,0,7,55,1
2,2,0,16,1
3,13,5,16,1
3,13,9,16,1
3,13,3,16,1
3,13,4,16,1
3,2,0,17,1
4,14,0,18,1
4,10,0,19,1
4,10,9,20,1
4,10,3,20,1
4,10,4,20,1
4,10,10,20,1
5,10,0,21,1
5,2,0,22,1
5,2,0,23,1
6,15,9,24,1
6,15,2,24,1
6,15,3,24,1
7,9,0,7,1
8,4,6,9,1
8,4,7,9,1
2,2,0,12,1
9,16,0,25,1
2,12,8,15,1
2,10,0,14,1
0,1,1,1,1
1,0,2,2,1
1,0,3,2,1
1,0,4,2,1
1,2,4,3,1
1,2,3,4,1
1,2,4,4,1
1,2,5,5,1
1,2,3,5,1
1,2,4,5,1
1,2,4,6,1
2,3,0,7,1
2,0,0,8,1
2,0,0,9,1
2,4,6,8,1
2,5,0,10,1
2,6,4,11,1
2,7,0,12,1
2,8,2,13,1
2,9,0,8,1
2,10,7,12,1
2,11,8,7,1
74,90,0,113,1
9,2,11,26,1
9,2,4,26,1
24,28,0,42,1
25,29,0,43,1
25,30,0,35,1
26,31,0,23,1
27,17,0,44,1
28,32,15,45,1
28,32,12,45,1
28,32,4,45,1
29,0,8,46,1
29,33,13,43,1
29,33,2,43,1
30,4,13,47,1
30,10,0,48,1
30,34,0,49,1
31,35,0,50,1
32,36,0,51,1
32,10,0,52,1
33,0,0,53,1
33,17,0,4,1
34,37,0,54,1
34,38,0,39,1
23,0,0,35,1
9,2,12,26,1
22,27,4,41,1
21,26,0,23,1
10,0,6,8,1
10,0,7,8,1
10,0,0,27,1
10,10,0,28,1
10,11,0,29,1
10,17,0,30,1
11,18,13,31,1
11,19,6,32,1
11,19,2,32,1
12,20,6,33,1
13,0,6,7,1
13,0,8,7,1
14,21,0,34,1
15,0,13,35,1
15,10,6,36,1
16,22,3,7,1
17,23,0,37,1
18,2,0,38,1
19,24,0,39,1
19,25,14,40,1
20,10,0,10,1
22,27,15,41,1
153,17,9,0,1
75,91,0,114,1
77,0,0,116,1
124,153,0,197,1
125,154,9,198,1
125,154,18,198,1
125,155,8,199,1
125,156,24,8,1
125,10,0,200,1
126,2,0,18,1
127,157,0,16,1
128,0,1,201,1
123,152,0,8,1
129,158,0,202,1
130,10,0,203,1
131,159,0,100,1
132,10,0,204,1
132,2,4,205,1
133,160,0,206,1
133,9,0,35,1
133,2,9,207,1
133,2,2,207,1
133,31,5,208,1
130,71,13,23,1
122,10,0,196,1
122,10,0,4,1
122,0,8,195,1
114,140,0,180,1
114,17,0,181,1
114,2,0,180,1
115,141,14,182,1
115,142,0,183,1
115,143,13,184,1
115,17,0,185,1
115,2,0,18,1
116,2,0,186,1
117,144,0,187,1
117,145,0,188,1
118,146,0,189,1
119,147,0,190,1
119,148,23,191,1
120,0,0,7,1
120,30,16,192,1
121,149,4,193,1
121,150,0,8,1
121,151,2,8,1
121,2,12,194,1
122,0,7,195,1
134,161,0,209,1
135,0,0,35,1
135,162,0,210,1
136,17,0,211,1
145,0,25,224,1
145,0,0,225,1
145,174,14,226,1
145,175,8,227,1
145,33,12,58,1
145,2,0,228,1
145,176,0,229,1
146,30,0,230,1
146,17,0,231,1
147,10,0,232,1
148,177,0,233,1
149,178,11,234,1
149,17,0,235,1
149,17,2,236,1
149,179,7,35,1
150,180,0,237,1
150,2,0,238,1
150,2,0,184,1
151,17,0,239,1
152,181,0,31,1
152,182,0,184,1
145,0,17,224,1
114,139,0,179,1
145,0,0,35,1
144,18,0,16,1
137,163,12,212,1
137,2,3,83,1
138,164,0,213,1
138,165,0,24,1
138,31,3,214,1
139,0,18,35,1
139,0,6,7,1
140,166,0,35,1
140,167,0,215,1
140,168,0,216,1
141,169,0,217,1
141,170,0,8,1
141,171,25,218,1
141,172,6,7,1
141,10,0,8,1
142,0,2,219,1
142,0,1,219,1
142,0,0,220,1
143,0,0,221,1
143,173,0,222,1
143,2,0,16,1
144,10,21,223,1
113,2,0,178,1
112,2,0,16,1
112,10,0,35,1
86,106,0,19,1
86,68,0,133,1
86,107,0,18,1
87,108,13,134,1
88,10,16,135,1
88,109,0,136,1
88,110,0,137,1
89,111,14,84,1
90,112,3,138,1
90,113,0,139,1
90,114,7,76,1
90,114,20,76,1
91,115,15,7,1
91,17,0,140,1
92,116,0,141,1
93,117,0,142,1
93,69,0,143,1
94,118,4,144,1
94,2,3,145,1
95,119,5,121,1
95,119,12,121,1
85,105,0,132,1
95,119,4,121,1
85,0,0,131,1
84,10,1,130,1
78,92,0,117,1
78,93,0,118,1
79,0,0,119,1
80,94,0,120,1
80,95,0,121,1
81,0,0,8,1
81,96,3,122,1
81,97,9,123,1
81,97,16,123,1
82,98,7,124,1
82,99,0,7,1
82,100,0,125,1
82,101,0,126,1
83,102,0,127,1
84,103,0,128,1
84,9,6,8,1
84,9,3,8,1
84,104,19,129,1
84,10,6,130,1
84,10,7,130,1
84,10,16,130,1
85,0,0,35,1
76,0,0,115,1
95,19,2,12,1
96,0,7,35,1
105,17,0,167,1
105,2,0,168,1
106,130,0,169,1
106,2,15,170,1
106,2,14,170,1
106,2,9,170,1
106,2,0,16,1
107,0,0,171,1
107,131,0,172,1
107,132,7,8,1
107,133,0,173,1
107,2,4,174,1
108,134,0,49,1
108,10,0,175,1
109,135,0,7,1
109,10,0,176,1
110,136,0,177,1
111,137,0,29,1
112,138,11,33,1
112,138,12,33,1
112,0,0,7,1
104,2,0,59,1
95,2,0,146,1
104,2,0,166,1
104,129,0,164,1
96,2,3,147,1
97,120,9,148,1
97,121,0,7,1
97,2,6,149,1
98,0,0,150,1
98,122,0,151,1
98,123,0,152,1
99,10,0,12,1
99,17,12,153,1
99,124,4,18,1
100,2,0,154,1
100,2,12,155,1
101,125,8,156,1
101,30,0,157,1
101,2,0,158,1
101,126,0,159,1
102,2,0,33,1
103,0,20,160,1
103,127,21,161,1
103,128,22,162,1
103,10,0,163,1
104,17,0,165,1
339,327,0,420,1
337,210,0,230,1
340,328,7,422,1
632,453,0,700,1
632,10,0,76,1
632,2,0,180,1
633,497,0,341,1
633,120,19,701,1
633,120,9,701,1
633,238,6,274,1
634,498,22,35,1
634,498,8,35,1
632,496,0,699,1
634,499,13,702,1
635,501,0,704,1
635,502,0,705,1
635,210,0,706,1
636,503,6,604,1
636,503,8,604,1
636,31,0,707,1
637,504,0,708,1
638,453,0,709,1
639,505,0,7,1
635,500,30,703,1
631,276,0,698,1
630,276,0,363,1
629,30,0,697,1
615,10,7,681,1
615,10,0,682,1
616,491,11,683,1
617,93,8,228,1
618,220,0,684,1
618,2,0,685,1
619,0,0,686,1
620,210,0,687,1
620,276,0,18,1
621,492,0,79,1
622,493,0,688,1
623,210,9,689,1
624,276,7,690,1
625,10,2,691,1
626,143,2,692,1
626,10,0,693,1
627,494,0,23,1
627,406,0,694,1
627,276,6,325,1
628,495,21,695,1
628,210,0,696,1
639,0,0,10,1
640,276,33,710,1
641,506,0,604,1
641,10,19,711,1
654,210,0,722,1
654,518,6,723,1
654,518,2,723,1
655,519,0,724,1
656,520,13,725,1
656,520,33,725,1
656,520,2,725,1
656,365,13,726,1
656,365,7,726,1
657,521,12,727,1
657,521,4,727,1
657,10,7,556,1
658,522,0,728,1
658,10,0,8,1
658,523,0,729,1
659,378,0,520,1
659,276,0,730,1
659,10,6,227,1
659,524,0,7,1
660,0,6,488,1
660,525,0,16,1
653,31,12,721,1
615,10,32,681,1
653,31,17,721,1
652,517,0,720,1
641,10,9,711,1
642,210,0,8,1
643,0,0,8,1
643,10,0,258,1
644,507,13,712,1
645,508,0,713,1
645,453,0,8,1
646,509,7,10,1
646,510,0,714,1
646,276,33,715,1
646,276,9,715,1
647,511,0,716,1
648,512,0,717,1
648,513,0,180,1
649,2,6,48,1
649,2,1,48,1
650,514,15,718,1
650,514,16,718,1
651,515,0,171,1
651,516,30,48,1
652,453,0,719,1
653,31,15,721,1
615,10,6,681,1
615,0,0,680,1
614,295,0,679,1
579,461,6,642,1
579,461,13,642,1
579,470,0,4,1
579,276,0,363,1
579,10,0,643,1
580,471,0,644,1
581,210,0,8,1
581,31,0,23,1
582,210,0,645,1
582,9,0,646,1
583,31,0,647,1
584,0,13,648,1
584,0,30,648,1
584,0,7,648,1
584,0,11,648,1
584,0,2,648,1
584,0,0,649,1
585,472,8,650,1
586,276,0,412,1
587,4,0,651,1
587,210,0,652,1
579,0,0,641,1
588,473,0,653,1
579,0,18,35,1
578,31,11,285,1
567,0,0,35,1
567,460,0,632,1
568,461,13,633,1
568,9,0,634,1
568,2,24,635,1
568,2,4,635,1
569,462,6,8,1
570,5,0,8,1
571,0,0,636,1
571,463,21,637,1
572,464,2,638,1
572,10,0,8,1
573,465,0,399,1
574,466,0,639,1
574,10,13,567,1
575,467,0,39,1
576,10,7,171,1
576,31,0,285,1
577,468,0,640,1
577,210,0,251,1
578,469,0,7,1
578,31,12,285,1
661,526,0,731,1
589,474,0,7,1
589,295,9,654,1
603,484,0,667,1
603,2,9,272,1
604,0,13,668,1
605,0,0,8,1
605,2,9,669,1
606,10,0,670,1
607,485,0,671,1
608,486,0,672,1
609,487,0,673,1
609,488,0,674,1
609,276,20,208,1
609,276,10,208,1
610,210,13,534,1
611,0,0,675,1
611,440,0,604,1
611,489,0,676,1
612,0,13,677,1
612,490,0,604,1
613,249,0,16,1
613,276,0,678,1
614,210,0,534,1
602,440,13,604,1
589,295,11,654,1
601,2,0,666,1
601,210,7,664,1
590,120,9,133,1
590,276,0,8,1
590,31,11,23,1
590,31,12,23,1
591,475,16,655,1
591,255,0,656,1
591,476,0,657,1
592,477,0,7,1
592,10,0,389,1
593,378,0,658,1
594,2,0,659,1
595,478,0,7,1
595,479,6,8,1
595,2,9,660,1
595,2,18,660,1
596,10,0,661,1
597,480,0,662,1
598,481,0,627,1
599,276,0,10,1
599,31,0,23,1
600,482,15,663,1
601,483,0,665,1
661,2,0,16,1
662,2,4,732,1
663,453,7,8,1
731,2,0,16,1
732,2,0,16,1
732,31,11,23,1
732,31,12,23,1
733,276,0,363,1
733,10,7,787,1
733,10,20,787,1
733,10,8,787,1
734,0,0,35,1
734,559,0,788,1
734,10,0,251,1
734,2,0,18,1
735,138,0,23,1
736,10,0,789,1
737,2,0,16,1
738,453,0,624,1
739,0,7,790,1
739,0,16,790,1
739,210,0,791,1
740,295,0,792,1
741,560,0,22,1
730,276,0,767,1
742,453,0,297,1
730,558,4,786,1
729,276,0,548,1
718,555,13,777,1
718,555,29,777,1
718,210,0,778,1
719,2,0,16,1
720,556,0,76,1
